gene	HCA.human_normal.TissueStability:normal:Esophagus	HCA.human_normal.TissueStability:normal:Lung	HCA.human_disease.PulmonaryFibrosisGSE135893:disease:Lung	16.human_peripheralBlood:young-healthyOld:normal:Peripheral Blood	16.human_peripheralBlood:young-frail:disease:Peripheral Blood	17.human_TabulaSapiens:normal:Blood	17.human_TabulaSapiens:normal:Bone Marrow	17.human_TabulaSapiens:normal:Muscle	17.human_TabulaSapiens:normal:Tongue	19.human_DiseaseGeneFusion:normal:Esophagus Muscularis
AGBL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356811019844102
AGBL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.927715663681679
AGBL5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10809906638551
AGER	NA	NA	-10.6847914460609	NA	NA	NA	NA	NA	NA	NA
AGFG1	NA	NA	NA	NA	NA	-3.43267013386871	NA	-3.90867486232467	NA	-0.504325839943486
AGK	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793994279829494
AGL	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.71026243818125
AGO2	NA	NA	NA	NA	NA	NA	NA	-16.4728809052053	NA	-2.29621119752246
AGO3	NA	NA	NA	NA	NA	NA	NA	-11.8562031243665	NA	0.311636935493354
AGO4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751540024468798
AGPAT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.336623048334458
AGPAT4	NA	NA	NA	NA	NA	NA	NA	-1.26347928508411	NA	-1.14880284341085
AGPS	NA	NA	NA	NA	NA	NA	NA	-3.81727631968039	NA	-0.672234254536192
AGR2	NA	NA	44.0975868331781	NA	NA	NA	NA	NA	NA	NA
AGR3	NA	NA	0.909441811481533	NA	NA	NA	NA	NA	NA	NA
AGRP	NA	NA	5.03148659772026	NA	NA	NA	NA	NA	NA	NA
AGTPBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.755298936074744
AGTR1	NA	NA	NA	NA	NA	NA	NA	-9.49083093006726	NA	NA
AGTRAP	NA	NA	NA	NA	NA	NA	NA	3.16372210194275	NA	NA
AHCTF1	NA	NA	NA	NA	NA	NA	NA	-15.1499866333511	NA	0.403320280341043
AHCY	NA	NA	NA	NA	NA	NA	NA	-0.649755150356772	NA	NA
AHCYL1	NA	NA	NA	NA	NA	NA	NA	-3.85618581830951	NA	-3.03921424136626
AHCYL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85713594799442
AHDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.30846236324525
AHI1	NA	NA	NA	NA	NA	NA	NA	-8.27488551486506	NA	-20.5084884886183
AHNAK	1.87159007886075	NA	6.3068709114366	28.6962158350066	-9.60815700926195	-13.0835330124851	-0.460753399294578	24.4950239449003	NA	2.43661664847673
AHNAK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.390280593864676
AHR	NA	NA	NA	NA	NA	-10.8761244260553	NA	-6.05318041008905	NA	-2.67681628843806
AHSA1	NA	NA	NA	NA	NA	NA	NA	37.8491320631732	NA	-0.787167032929659
AHSA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.20765108371041
AHSA2P	NA	NA	NA	NA	NA	NA	NA	-0.701434924869178	NA	NA
AHSP	NA	NA	NA	NA	NA	22.5241044034274	NA	NA	NA	NA
AIF1	NA	-0.674806583686935	-0.460944125845916	29.5912478651743	33.5504689725052	193.901122910345	6.23496016978109	1.038728804831	NA	NA
AIF1L	NA	NA	NA	NA	NA	NA	NA	0.871578495534287	NA	NA
AIFM1	NA	NA	NA	NA	NA	NA	NA	-0.905007909299412	NA	NA
AIG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.980653697363225
AIMP1	NA	NA	NA	NA	NA	NA	-2.3858303303263	-13.1578116837801	NA	0.746220831764861
AIMP2	NA	NA	NA	NA	NA	NA	NA	0.865951765792356	NA	NA
AIP	NA	NA	NA	NA	NA	NA	NA	4.47085913149314	NA	NA
AK1	NA	NA	2.19775860296718	NA	NA	NA	NA	-3.54037387603795	NA	0.529131771274721
AK2	NA	NA	NA	NA	NA	NA	1.6298221076231	3.0274608566456	NA	-0.944369175104595
AK3	NA	NA	NA	NA	NA	NA	NA	-9.36490013375779	NA	0.708417378576233
AK4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.54470222992369
AK6	NA	NA	NA	NA	NA	NA	NA	3.12522829791292	NA	NA
AKAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962171999427068
AKAP10	NA	NA	NA	NA	NA	NA	NA	0.318031597020887	NA	0.60632946780419
AKAP11	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.82040648725236
AKAP12	NA	NA	NA	NA	NA	NA	NA	57.1102439157745	NA	-22.501303690264
AKAP13	NA	NA	6.18570457966114	NA	NA	-2.04953190018709	-0.506760255020789	4.40735548709743	NA	-41.3929538412574
AKAP14	NA	NA	0.80867525899211	NA	NA	NA	NA	NA	NA	NA
AKAP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	-47.9959106756727
AKAP8	NA	NA	NA	NA	NA	NA	NA	-1.15212320639011	NA	NA
AKAP8L	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.504086361946054
AKAP9	NA	NA	0.648545313822739	NA	NA	NA	-10.0735324086582	-38.6706213637198	NA	1.0587177092215
AKIRIN1	NA	NA	NA	NA	NA	NA	NA	-0.737901129598527	NA	-0.797204637334709
AKIRIN2	NA	NA	NA	NA	NA	NA	NA	-0.789820770083214	NA	NA
AKR1A1	NA	NA	12.9148360393202	NA	NA	NA	3.15462903863331	6.69075363231991	NA	0.347633597588391
AKR1B1	NA	NA	0.465065386544118	NA	NA	NA	NA	6.01014996456138	NA	NA
AKR1B10	13.1022160065199	NA	NA	NA	NA	NA	NA	NA	NA	NA
AKR1C1	NA	NA	4.95483932779134	NA	NA	NA	NA	13.5831395511054	NA	1.00537894827463
AKR1C2	NA	NA	NA	NA	NA	NA	NA	0.610597582181937	NA	NA
AKR1C3	NA	NA	-1.03219986970312	NA	NA	NA	NA	5.27129807202484	NA	NA
AKR7A2	NA	NA	NA	NA	NA	NA	NA	1.98390734142147	NA	NA
AKT1	NA	NA	NA	NA	NA	NA	NA	1.01841029354567	NA	0.615031454518668
AKT2	NA	NA	NA	NA	NA	NA	NA	-1.03641216015998	NA	-1.09181031770014
AKT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.77094227534492
AKTIP	NA	NA	NA	NA	NA	NA	NA	-1.40095005619484	NA	NA
AL022718.1	NA	0.899873216233586	NA	NA	NA	NA	NA	NA	NA	NA
AL031727.1	NA	0.437893896041277	NA	NA	NA	NA	NA	NA	NA	NA
AL035071.1	NA	NA	NA	NA	NA	NA	NA	-3.64609669974373	NA	NA
AL035610.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03849645793639
AL118516.1	NA	NA	NA	NA	NA	NA	NA	2.44489323330564	NA	NA
AL122020.1	NA	NA	NA	NA	NA	NA	NA	3.37536999221641	NA	NA
AL135905.2	NA	NA	NA	NA	NA	NA	NA	-11.822349435086	NA	NA
AL136454.1	NA	NA	NA	NA	NA	NA	3.08689241667312	2.46940802386565	NA	NA
AL157871.3	NA	NA	NA	NA	NA	NA	NA	5.36807971631139	NA	NA
AL158206.1	NA	NA	NA	NA	NA	NA	NA	-5.3851533208639	NA	NA
AL354733.3	NA	NA	NA	NA	NA	NA	NA	6.11445046423454	NA	NA
AL390728.6	NA	NA	NA	NA	NA	NA	NA	-1.07717813698139	NA	NA
AL450384.2	NA	NA	NA	NA	NA	NA	NA	10.5094634311172	NA	NA
AL450405.1	NA	NA	NA	NA	NA	NA	NA	64.5262383858682	NA	NA
AL590867.2	NA	0.724346312262035	NA	NA	NA	NA	14.0164523453793	13.2053773017696	NA	NA
AL591846.1	NA	NA	NA	NA	NA	NA	NA	1.01048148590723	NA	NA
AL592183.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70674087641215
ALAS1	NA	NA	NA	NA	NA	NA	NA	1.13112355709562	NA	NA
ALAS2	NA	NA	NA	NA	NA	143.543559881651	NA	NA	NA	NA
ALCAM	NA	NA	-0.336130750710804	NA	NA	NA	NA	0.605485266545183	NA	NA
ALDH1A1	NA	NA	-11.0736205481459	NA	NA	NA	NA	1.29354191792226	NA	NA
ALDH1A2	NA	NA	NA	NA	NA	NA	NA	2.37566565530959	NA	0.471879288086238
ALDH1A3	NA	NA	NA	NA	NA	NA	NA	42.1778937060493	NA	NA
ALDH1B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.42716763670314
ALDH2	NA	7.41351818133927	50.4473142747305	NA	NA	-1.82524185914339	NA	-7.06247027269158	NA	-0.926761221186553
ALDH3A1	-69.2996190885559	NA	0.718739353275784	NA	NA	NA	NA	NA	NA	NA
ALDH3A2	NA	NA	NA	NA	NA	NA	NA	-1.36444264747134	NA	-0.594207029958209
ALDH3B1	NA	NA	-9.48632001474532	NA	NA	NA	NA	NA	NA	NA
ALDH6A1	NA	NA	NA	NA	NA	NA	NA	-4.61538796818434	NA	NA
ALDH7A1	NA	NA	NA	NA	NA	NA	NA	0.592720245949398	NA	1.42660831605428
ALDH9A1	NA	NA	NA	NA	NA	NA	NA	0.777330556051651	NA	NA
ALDOA	-12.8667100166273	2.43853297879614	22.37279359186	62.4404460846557	19.1124495770501	NA	20.3757575668891	0.513163066197152	NA	3.5224423975058
ALG13	NA	NA	NA	NA	NA	NA	NA	-2.8741671788177	NA	-0.621305773595716
ALG14	NA	NA	NA	NA	NA	NA	NA	-8.43644486919809	NA	-0.411354998999758
ALG2	NA	NA	NA	NA	NA	NA	NA	-4.29814013168471	NA	NA
ALG3	NA	NA	NA	NA	NA	NA	NA	3.00447958949119	NA	NA
ALG5	NA	NA	NA	NA	NA	NA	NA	1.59465996371492	NA	NA
ALG6	NA	NA	NA	NA	NA	NA	NA	0.452017589989102	NA	NA
ALG8	NA	NA	NA	NA	NA	NA	NA	0.81595195838413	NA	NA
ALK	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.601753694300502
ALKBH2	NA	NA	NA	NA	NA	NA	NA	3.71509562643514	NA	NA
ALKBH3	NA	NA	NA	NA	NA	NA	NA	2.8723725934303	NA	NA
ALKBH5	NA	NA	NA	NA	NA	NA	NA	-4.2563548992607	NA	0.463990281955424
ALKBH7	NA	NA	NA	NA	NA	NA	NA	4.20230173568066	NA	NA
ALMS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482568249730644
ALOX15	NA	NA	-4.99050973627688	NA	NA	NA	NA	NA	NA	NA
ALOX5	NA	NA	2.53308831676976	NA	NA	NA	NA	NA	NA	NA
ALOX5AP	NA	11.6306595340356	-6.17277523155321	NA	NA	14.6651221028776	-3.21201255625797	0.698187610842715	NA	NA
ALPK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.88774652476909
ALPL	NA	NA	10.4521995693581	NA	NA	NA	NA	NA	NA	NA
ALS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.82287719882157
AMBRA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505396198508259
AMD1	NA	NA	NA	NA	NA	NA	-1.23410465569461	1.67769395369553	NA	-0.462009998143586
AMFR	NA	NA	NA	NA	NA	NA	NA	-0.345392440635557	NA	-2.32590892227639
AMMECR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.505494992863281
AMOTL1	NA	NA	NA	NA	NA	NA	NA	-7.24449921714181	NA	-7.84211504383929
AMOTL2	NA	NA	NA	NA	NA	NA	NA	0.33021239129819	NA	1.03032962056777
AMT	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.329159789374634
AMY2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.52004350460538
AMZ2	NA	NA	NA	NA	NA	NA	NA	-2.09596372441648	NA	-0.427556758261607
ANAPC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.354065093878148
ANAPC10	NA	NA	NA	NA	NA	NA	NA	-0.976085548907894	NA	NA
ANAPC11	4.42691241005443	NA	16.9938369346339	NA	NA	NA	2.48856646731324	0.755665778684953	NA	0.478058649114958
ANAPC13	NA	NA	NA	NA	NA	NA	1.82607926070427	0.464558648639231	NA	NA
ANAPC15	NA	NA	NA	NA	NA	NA	NA	1.02603955792061	NA	NA
ANAPC16	NA	NA	9.273954956763	NA	NA	NA	-0.503191293786373	-26.4952455287283	NA	5.28533987935708
ANAPC5	NA	NA	NA	NA	NA	NA	1.52458095608473	-0.822758295252917	NA	-0.464466649411066
ANAPC7	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.027650374464
ANG	NA	NA	NA	NA	NA	NA	NA	1.53332893561968	NA	NA
ANGEL2	NA	NA	NA	NA	NA	NA	NA	-2.32757865068746	NA	-0.611922857611262
ANGPT1	NA	NA	NA	NA	NA	NA	NA	-1.0117834117448	NA	10.493744940847
ANGPT2	NA	NA	NA	NA	NA	NA	NA	0.301258918779644	NA	0.547444515454102
ANGPTL1	NA	NA	NA	NA	NA	NA	NA	9.26109468729149	NA	0.807801212483205
ANGPTL2	NA	NA	NA	NA	NA	NA	NA	-0.783581571176072	NA	NA
ANGPTL4	NA	NA	NA	NA	NA	NA	NA	18.4612900723431	NA	NA
ANK2	NA	NA	NA	NA	NA	NA	NA	-2.52412827612145	NA	-0.611544136995815
ANK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.759831881575727
ANKAR	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.612898967869696
ANKFY1	NA	NA	NA	NA	NA	NA	NA	-0.906793089116825	NA	0.381341716542599
ANKH	NA	NA	NA	NA	NA	NA	NA	-0.542500746709508	NA	0.337323205145572
ANKHD1	NA	NA	NA	NA	NA	NA	NA	-0.404722711704221	NA	NA
ANKIB1	NA	NA	NA	NA	NA	NA	NA	0.303347522713912	NA	0.422227608377638
ANKLE2	NA	NA	NA	NA	NA	NA	NA	-1.53661134557268	NA	NA
ANKRD1	NA	NA	NA	NA	NA	NA	NA	7.31623166309261	NA	NA
ANKRD10	NA	NA	NA	NA	NA	NA	8.60201629088455	7.18207896828865	NA	-2.64689655265455
ANKRD11	NA	NA	NA	NA	NA	NA	-0.41234525247397	-1.20580154903572	NA	-2.4542002200827
ANKRD12	NA	NA	NA	7.32544852023225	-1.15319397509152	NA	-1.33699821614646	-17.0312299417599	NA	-21.446370925076
ANKRD13A	NA	NA	NA	NA	NA	NA	NA	-0.525825409265072	NA	-2.21390685356434
ANKRD13C	NA	NA	NA	NA	NA	NA	NA	-0.520896324052585	NA	-0.801131886864072
ANKRD13D	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.587576894859684
ANKRD17	NA	NA	NA	NA	NA	NA	NA	-12.4517235361883	NA	-1.50241512343082
ANKRD26	NA	NA	NA	NA	NA	NA	NA	-3.75654684968455	NA	2.30132892442192
ANKRD27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.477100180242261
ANKRD28	NA	NA	NA	NA	NA	NA	-0.852579617511967	-4.42427356646393	NA	-1.05658704496559
ANKRD36	NA	NA	NA	NA	NA	NA	-1.62805947677162	-4.20204781063682	NA	0.951245792347331
ANKRD36B	NA	NA	NA	NA	NA	NA	0.454733663290902	-3.36643003752272	NA	NA
ANKRD36C	NA	NA	NA	NA	NA	NA	-1.01386331286688	-2.91679714208527	NA	0.601659048214919
ANKRD37	NA	NA	4.5093409473691	NA	NA	NA	NA	3.13170560777311	NA	NA
ANKRD40	NA	NA	NA	NA	NA	NA	NA	-5.01348341078455	NA	0.964173303238099
ANKRD44	NA	NA	NA	NA	NA	NA	NA	-1.04072940837389	NA	0.949179193882568
ANKRD66	NA	NA	0.591890956758702	NA	NA	NA	NA	NA	NA	NA
ANKS1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14942790172287
ANKS1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42980969977271
ANKS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04115066495137
ANKS6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963591072264761
ANKUB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.20204395670252
ANO10	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526661636891601
ANO2	NA	NA	NA	NA	NA	NA	NA	-0.496030861136944	NA	NA
ANO5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.76608278718594
ANO6	NA	NA	NA	NA	NA	NA	NA	-9.14965453784387	NA	-31.2315943610501
ANP32A	NA	NA	NA	NA	NA	NA	0.546733496268685	1.22439374229206	NA	-0.890130256171197
ANP32B	1.25431105350445	NA	-2.78558919548999	-8.38879414880178	-23.0498908111672	NA	1.72216299125484	6.12693688738894	NA	0.443216777347591
ANP32E	NA	NA	NA	NA	NA	NA	1.67744119961638	-3.64342041466368	NA	NA
ANPEP	NA	NA	NA	NA	NA	NA	NA	6.14850441314544	NA	NA
ANTXR1	NA	NA	NA	NA	NA	NA	NA	-1.98884200040608	NA	-4.24361184734234
ANTXR2	NA	NA	NA	NA	NA	NA	NA	-2.56721423223515	NA	-0.396773980456452
ANXA1	-297.378064798703	3.63552376911071	63.90617866125	-0.817969211656301	-9.06394033156123	3.72472737707308	2.00446282096323	-6.06119794807998	-1.92017100614623	0.701411115923075
ANXA11	0.754069063734094	NA	8.91306325914173	NA	NA	NA	NA	-5.24514696331946	NA	0.453873615483077
ANXA2	32.5436152639876	-12.6957852118563	47.1573866965728	26.2940757837564	10.9593063391177	30.9729286436656	1.88828790841861	3.44544229011489	-9.23793991757974	0.449603784600138
ANXA2P2	NA	NA	NA	NA	NA	NA	NA	24.0783914152731	NA	NA
ANXA3	NA	NA	NA	NA	NA	NA	NA	1.89953719499921	NA	0.417759242763064
ANXA4	NA	NA	-3.62225186599607	NA	NA	NA	NA	-2.82042026291746	NA	-0.566079663852582
ANXA5	NA	-1.16145449608984	193.846120565019	9.05553334800353	-0.807042991797224	-0.924728104972108	3.45230522136604	47.258733614118	NA	-0.764986172466057
ANXA6	NA	NA	NA	NA	NA	NA	NA	3.27374914091889	NA	2.72674199112285
ANXA7	NA	NA	NA	NA	NA	NA	3.95456504625671	-0.857752823503822	NA	-1.10755282714667
AOC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543367766294704
AOX1	NA	NA	NA	NA	NA	NA	NA	-1.83113058112767	NA	-0.87380505772871
AP000304.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88743100960283
AP000487.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.89435008771056
AP000763.2	NA	NA	NA	NA	NA	NA	NA	17.3535598596928	NA	NA
AP000769.1	NA	NA	NA	NA	NA	NA	NA	3.05536598557831	NA	2.01805608395994
AP000936.3	NA	NA	NA	NA	NA	NA	NA	1.22232073340284	NA	NA
AP001000.1	NA	NA	NA	NA	NA	NA	NA	13.3437894505539	NA	NA
AP001324.1	0.800307148381926	54.6326219177043	NA	NA	NA	NA	16.0892391463361	18.6485979067559	NA	NA
AP002954.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48929969745984
AP002956.1	NA	NA	NA	NA	NA	NA	NA	1.71325175343813	NA	NA
AP005202.1	NA	-0.586167968815106	NA	NA	NA	NA	NA	NA	NA	NA
AP006259.1	NA	NA	NA	NA	NA	NA	NA	6.27099552952109	NA	NA
AP1AR	NA	NA	NA	NA	NA	NA	NA	0.507701091609762	NA	NA
AP1B1	NA	NA	NA	NA	NA	NA	NA	-0.317448161052308	NA	1.46307449083904
AP1G1	NA	NA	NA	NA	NA	NA	NA	1.46842433057592	NA	-0.471644110653826
AP1M1	NA	NA	NA	NA	NA	NA	NA	1.11216447234508	NA	0.809009644138036
AP1S2	NA	NA	NA	1.51242012938678	-1.71829996881635	NA	NA	-1.99099427214336	NA	-2.38834074933064
AP2A1	NA	NA	NA	NA	NA	NA	NA	-0.721223670700285	NA	0.474766789948213
AP2A2	NA	NA	NA	NA	NA	NA	NA	2.19906453134308	NA	-0.339828274400854
AP2B1	NA	NA	NA	NA	NA	NA	NA	2.16488499950155	NA	-0.44911592988635
AP2M1	2.27284736416751	NA	NA	NA	NA	NA	4.0505563835004	16.2171443033509	NA	NA
AP2S1	6.92706627448285	NA	44.7643026803172	NA	NA	0.76733149829332	2.26560293842296	27.810759472775	NA	-0.419920604908364
AP3B1	NA	NA	NA	NA	NA	NA	NA	-0.862976251646401	NA	-0.568291700171599
AP3D1	NA	NA	NA	NA	NA	NA	NA	-0.338836168608805	NA	0.435924837106066
AP3M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503319384311962
AP3S1	NA	NA	NA	NA	NA	NA	NA	6.27731749282414	NA	-1.36524184579565
AP4E1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.348136893991029
AP4M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29055552813325
AP5M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44541493452227
AP5Z1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.434632014195119
APBB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.429930166401768
APBB1IP	NA	NA	NA	NA	NA	NA	NA	0.781702298285543	NA	NA
APBB2	NA	NA	NA	NA	NA	NA	NA	-4.91666785575064	NA	1.87461335133038
APC	NA	NA	NA	NA	NA	NA	NA	-5.75373624796141	NA	0.894767639169584
APCDD1	NA	NA	NA	NA	NA	NA	NA	2.56791796217149	NA	NA
APEX1	NA	NA	NA	NA	NA	NA	2.42327303844736	7.09772024980653	NA	-0.845088514285672
APH1A	NA	NA	NA	NA	NA	NA	NA	1.81685029947775	NA	NA
APH1B	NA	NA	NA	NA	NA	NA	NA	0.382564106746404	NA	NA
API5	NA	NA	NA	NA	NA	NA	NA	-1.22681616202274	NA	-1.25809352258829
APIP	NA	NA	NA	NA	NA	NA	NA	-4.51673579708901	NA	NA
APLP2	NA	NA	16.6102096073518	7.13876751790713	-0.581913874002759	-0.974780708767532	-0.829595103772515	5.27700572673475	NA	-1.71444613855086
APMAP	NA	NA	NA	NA	NA	NA	NA	-0.515603451980172	NA	NA
APOA1BP	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48736295165055
APOBEC3A	NA	NA	NA	-0.849032399651046	-13.5824463980475	NA	NA	NA	NA	NA
APOBEC3C	NA	NA	NA	NA	NA	NA	-0.408596831026942	0.767857224325548	NA	NA
APOC1	NA	2.44675589965189	84.8068770341502	NA	NA	NA	NA	23.9702262212	NA	NA
APOC4-APOC2	NA	NA	47.1665717800489	NA	NA	NA	NA	NA	NA	NA
APOD	NA	NA	2.88951038967049	NA	NA	NA	NA	-75.0130174992048	NA	NA
APOE	NA	0.406655567130055	0.326039102375153	NA	NA	NA	NA	19.2129900114808	NA	NA
APOL1	NA	NA	NA	NA	NA	NA	NA	4.2190546951231	NA	NA
APOL2	NA	NA	NA	NA	NA	NA	NA	5.01746904957341	NA	NA
APOL3	NA	NA	NA	NA	NA	NA	NA	1.85208222796709	NA	NA
APOL6	NA	NA	NA	NA	NA	NA	NA	-26.6578958090119	NA	NA
APOLD1	NA	NA	NA	NA	NA	NA	NA	-2.24284668572778	NA	0.901989754763355
APOO	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.460448158327687
APOOL	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.392602854740819
APOPT1	NA	NA	NA	NA	NA	NA	NA	2.34649103957151	NA	NA
APP	NA	NA	-4.28964414587293	NA	NA	NA	NA	15.4018693729968	NA	-9.55721925441261
APPBP2	NA	NA	NA	NA	NA	NA	NA	-1.35450724259891	NA	1.01216956876584
APPL1	NA	NA	NA	NA	NA	NA	NA	-3.37229751855741	NA	-0.717843313791145
APPL2	NA	NA	NA	NA	NA	NA	NA	0.701643808562331	NA	0.739606453378129
APRT	8.93691281947881	NA	10.8659505735175	-0.906043887240443	-2.23568346497131	NA	6.75242381199868	28.4361502812637	NA	0.675620810532712
APTR	NA	NA	NA	NA	NA	NA	NA	2.82891703519414	NA	0.760372220123701
APTX	NA	NA	NA	NA	NA	NA	NA	-0.314330053489819	NA	0.647204452509473
AQP1	NA	NA	2.96542597676833	NA	NA	NA	NA	1.17745681044729	NA	-24.9713696048699
AQP3	0.490156407933932	NA	147.104207477096	-1.0435173961989	-6.3526356372981	NA	NA	NA	NA	NA
AQP4	NA	NA	2.91946181871624	NA	NA	NA	NA	NA	NA	NA
AQP5	NA	NA	1.92743338709703	NA	NA	NA	NA	NA	NA	NA
AQP9	NA	NA	NA	NA	-1.37961485835548	NA	NA	NA	NA	NA
AQR	NA	NA	NA	NA	NA	NA	NA	-10.4422038715734	NA	-1.16507328029468
AR	NA	NA	NA	NA	NA	NA	NA	-7.92680734176981	NA	NA
ARAF	NA	NA	NA	NA	NA	NA	NA	-0.639447919301069	NA	-1.21948259105403
ARAP1	NA	NA	NA	NA	NA	NA	NA	1.2944845848417	NA	NA
ARAP2	NA	NA	NA	NA	NA	NA	NA	-2.65191993542586	NA	NA
ARCN1	NA	NA	NA	NA	NA	NA	NA	-4.085813654649	NA	-0.44217346655803
AREG	-4.54638506066353	NA	58.1887435643239	9.23745498575894	4.46749195296744	NA	NA	0.637365602658225	NA	NA
ARF1	-0.648450213658739	NA	4.80068073043258	-4.38602869620272	-19.2981302349737	12.8300249434838	4.18153480233348	17.4738073088814	NA	-2.72138282553672
ARF3	NA	NA	NA	NA	NA	NA	NA	2.64386734035576	NA	NA
ARF4	2.6715377069913	NA	5.84110582517783	NA	NA	NA	1.98160726254385	1.44429583499679	NA	0.464413124553049
ARF5	NA	NA	2.54301632740638	1.50137828449438	-0.356424951377914	NA	NA	10.6030521675728	NA	NA
ARF6	-4.13040635089074	NA	NA	2.96514782165413	1.54880687753704	NA	NA	-7.91046694753763	NA	NA
ARFGAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.807533717721503
ARFGAP2	NA	NA	NA	NA	NA	NA	NA	1.57691497918895	NA	-1.30876897377223
ARFGAP3	NA	NA	NA	NA	NA	NA	NA	2.07188352976276	NA	-1.02529513562584
ARFGEF1	NA	NA	NA	NA	NA	NA	NA	-2.25413579750044	NA	-2.30234853227816
ARFGEF2	NA	NA	NA	NA	NA	NA	NA	-13.1466269939815	NA	-0.866951372649353
ARFIP1	NA	NA	NA	NA	NA	NA	NA	1.35655152689988	NA	-0.35027215694381
ARFRP1	NA	NA	NA	NA	NA	NA	NA	0.383515064186961	NA	1.18228073200701
ARGLU1	NA	NA	NA	1.29395792770636	-1.40612165910147	NA	-2.36291667822545	-1.03608085750449	NA	0.55582894661454
ARHGAP1	NA	NA	NA	NA	NA	NA	NA	-0.627975245524961	NA	-0.390649660476325
ARHGAP10	NA	NA	NA	NA	NA	NA	NA	-14.1082806376845	NA	9.00707712574433
ARHGAP12	NA	NA	NA	NA	NA	NA	NA	-3.56042479524072	NA	-1.01343910797589
ARHGAP15	NA	NA	NA	NA	NA	NA	6.56837483016881	NA	NA	NA
ARHGAP17	NA	NA	NA	NA	NA	NA	NA	0.797163250244143	NA	-2.5428011165889
ARHGAP18	NA	NA	11.2098054260621	NA	NA	NA	NA	0.428986024038479	NA	NA
ARHGAP20	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.02534082851401
ARHGAP21	NA	NA	NA	NA	NA	NA	NA	-6.21573163513312	NA	0.591266419262303
ARHGAP24	NA	NA	NA	NA	NA	NA	NA	-0.328548621488252	NA	0.573104280351692
ARHGAP26	NA	NA	NA	NA	NA	NA	NA	-1.9681367358691	NA	-12.179469514914
ARHGAP26-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322558983373433
ARHGAP29	NA	NA	NA	NA	NA	NA	NA	-7.4072784194448	NA	-0.606631151221889
